student_id,minutes_watched,paid_in_q2
3379,0.35,1
916,339.05,1
1215,1542.71,1
147291,11.37,1
5502,244.84,1
12385,139.68,1
10299,22.83,1
144912,37.73,1
4958,1449.23,1
147715,280.01,1
985,57.79,1
4751,0.25,1
1063,1867.34,1
147159,2.70,1
19178,27.17,1
147737,521.14,1
147755,569.01,1
147773,2950.60,1
792,3391.73,1
2764,36.55,1
145672,1811.26,1
1598,65.70,1
147804,301.09,1
145747,37.10,1
5382,569.27,1
8059,4.34,1
9746,317.70,1
3366,188.61,1
16632,862.43,1
4972,48.22,1
145730,1962.45,1
147906,460.19,1
147733,599.62,1
147991,38.50,1
13474,71.21,1
147666,8.92,1
147951,3360.54,1
900,283.33,1
147083,1712.26,1
19665,452.24,1
2501,145.05,1
146990,168.52,1
148049,249.71,1
8855,2046.07,1
148053,0.73,1
146578,632.42,1
2170,3.30,1
147801,30.95,1
6871,14.23,1
147643,88.07,1
148646,389.99,1
148094,305.84,1
147763,240.00,1
148128,72.79,1
148126,431.75,1
3864,469.22,1
145502,1503.29,1
1994,216.19,1
147959,510.50,1
3908,13.31,1
148194,856.14,1
148134,788.32,1
148228,2.70,1
148257,1969.82,1
148263,333.35,1
148272,1124.05,1
148280,24.30,1
147903,659.67,1
147346,106.38,1
147676,553.93,1
148326,839.12,1
1494,201.94,1
3643,2085.24,1
148346,562.72,1
148339,81.68,1
145386,412.34,1
148344,69.86,1
148356,59.10,1
148265,1205.21,1
3980,12.15,1
147884,294.98,1
5075,575.24,1
148330,613.44,1
147568,0.95,1
148412,50.69,1
143305,37.16,1
148420,57.81,1
148109,354.71,1
148455,418.29,1
147876,703.22,1
137893,756.38,1
148488,883.00,1
148497,1504.05,1
148467,490.02,1
148531,236.06,1
147385,952.58,1
134788,55.09,1
148486,290.26,1
148222,1558.00,1
148584,494.60,1
148527,1286.98,1
2591,1674.25,1
142934,5570.53,1
148618,19.83,1
148643,116.91,1
148685,37.68,1
148669,246.69,1
145873,1729.74,1
148712,0.63,1
148297,65.19,1
148715,546.62,1
148758,34.50,1
148002,403.04,1
58007,159.67,1
148778,79.48,1
148089,5.56,1
148667,1370.90,1
6410,78.79,1
148787,132.97,1
148793,1350.34,1
148799,7500.52,1
148812,21.17,1
148786,4744.97,1
148837,1053.96,1
148854,5.70,1
3272,139.34,1
148411,274.37,1
148882,17.40,1
55709,0.08,1
148901,1524.22,1
148577,80.82,1
148825,3465.25,1
148919,88.30,1
148927,625.08,1
148933,1039.56,1
148559,921.51,1
149027,3.80,1
148785,1440.69,1
149038,141.41,1
149044,204.06,1
148948,292.44,1
148777,116.35,1
75080,364.59,1
146049,220.87,1
149023,169.09,1
149131,387.22,1
149037,51.64,1
149218,2910.42,1
6165,98.75,1
149253,22.73,1
149122,623.76,1
149260,422.13,1
149303,647.90,1
2157,4.47,1
148886,1881.92,1
21569,1147.34,1
149404,532.36,1
149015,2728.26,1
149474,239.02,1
13463,48.26,1
149515,77.45,1
149566,1002.71,1
6330,421.88,1
149569,16.18,1
149577,680.83,1
149455,352.79,1
149584,344.93,1
149591,874.05,1
146909,139.75,1
21633,205.26,1
149494,1429.05,1
145285,1885.13,1
149548,394.38,1
149690,126.78,1
37017,228.14,1
149770,547.87,1
149195,824.34,1
149815,829.72,1
149636,95.58,1
149849,119.85,1
149633,230.92,1
149870,5687.55,1
22818,4757.56,1
148601,0.30,1
149402,509.30,1
146185,44.34,1
149903,311.11,1
147338,1507.50,1
149951,275.84,1
149960,460.69,1
148103,321.17,1
150061,2558.00,1
150064,845.02,1
143923,0.35,1
150076,27.01,1
150052,106.12,1
71149,1055.76,1
150094,33.17,1
149610,200.84,1
10744,14.55,1
147437,715.17,1
150158,0.12,1
149123,49.17,1
149290,6.85,1
149546,8.71,1
149361,108.52,1
150288,105.82,1
149109,366.50,1
7101,680.78,1
149844,26.00,1
146906,9.83,1
150462,6.90,1
22533,529.53,1
150354,9622.41,1
147441,34.57,1
150733,111.55,1
150757,356.69,1
150851,74.45,1
150854,679.34,1
150147,114.26,1
150861,444.34,1
3364,380.44,1
150864,408.99,1
150890,1075.34,1
150059,400.67,1
150949,3185.94,1
150582,905.28,1
137389,598.31,1
150981,176.56,1
151082,1.60,1
18692,243.11,1
151153,100.20,1
151171,218.76,1
150015,62.18,1
151188,657.48,1
150127,16.62,1
149763,1111.62,1
6762,494.88,1
151287,3.97,1
151321,16.48,1
71758,101.90,1
146498,1200.83,1
151212,5044.20,1
149500,814.01,1
151494,0.20,1
151559,13.65,1
150090,910.22,1
151574,7.12,1
149617,214.39,1
151643,450.81,1
145867,197.89,1
151694,2628.42,1
151765,950.40,1
151779,102.10,1
151638,437.35,1
151313,662.93,1
151849,530.52,1
151404,2881.61,1
804,514.06,1
151952,24.12,1
151953,682.59,1
151962,371.32,1
151950,438.70,1
150819,1012.70,1
151988,241.13,1
151879,518.10,1
152033,54.40,1
151811,652.25,1
150053,117.31,1
3936,299.79,1
152123,1844.02,1
152141,221.50,1
152140,77.25,1
152253,355.29,1
152265,2077.55,1
151620,466.62,1
152285,1827.50,1
152267,317.07,1
151981,964.77,1
152109,1019.91,1
9305,1008.91,1
152353,710.19,1
152082,37.23,1
151783,298.79,1
152402,211.56,1
152421,64.76,1
150269,207.45,1
147258,1454.29,1
151418,0.28,1
152369,420.81,1
152336,326.49,1
152601,307.05,1
152611,1288.00,1
5424,14.40,1
152346,456.15,1
152659,888.01,1
152533,105.93,1
152692,1328.55,1
152006,31.00,1
151892,73.15,1
151886,1188.72,1
149197,67.71,1
151759,475.17,1
152825,26.32,1
152826,0.12,1
152232,420.41,1
152884,333.20,1
152979,593.82,1
152969,398.14,1
152999,658.01,1
152811,1030.28,1
148814,179.99,1
152766,228.57,1
152855,238.48,1
152068,78.62,1
152249,48.47,1
149547,263.91,1
152177,2860.93,1
153223,1326.68,1
153229,178.55,1
149950,399.86,1
153255,1329.46,1
152472,2261.84,1
153091,675.25,1
153351,832.51,1
153103,737.12,1
151113,2906.62,1
153379,0.98,1
152429,1187.01,1
153388,79.75,1
14714,238.10,1
151402,335.23,1
153478,488.78,1
152978,177.65,1
149241,755.24,1
153558,1870.84,1
153526,949.75,1
153773,198.66,1
153050,946.63,1
8591,148.59,1
153885,299.35,1
153934,373.16,1
153956,201.84,1
153972,2834.26,1
153974,231.35,1
152896,108.77,1
16043,245.63,1
4132,502.38,1
153938,323.06,1
154108,150.53,1
154128,29.75,1
154133,130.74,1
154171,887.10,1
152502,197.30,1
154181,1424.20,1
153741,705.82,1
14735,387.71,1
2930,265.79,1
154143,211.20,1
153953,989.88,1
154320,274.71,1
154378,638.63,1
13073,1211.17,1
153987,775.30,1
151709,917.60,1
152360,107.69,1
154458,532.10,1
146608,695.58,1
154491,523.10,1
154509,643.18,1
144208,79.18,1
154674,252.57,1
154600,415.22,1
154508,360.96,1
5744,119.47,1
154821,1104.74,1
152060,226.72,1
154921,35.22,1
154750,417.24,1
154713,36.83,1
155034,1058.54,1
153700,194.98,1
155035,351.16,1
155087,11.42,1
155073,178.07,1
155096,309.78,1
149064,1130.30,1
25211,765.04,1
7437,762.11,1
155116,90.91,1
154556,1383.58,1
154092,962.97,1
155280,288.46,1
153574,301.21,1
155456,878.14,1
154853,512.78,1
155459,436.78,1
155462,687.28,1
155301,185.67,1
154995,259.18,1
155628,5.85,1
155621,1586.85,1
155694,306.13,1
155427,1388.74,1
146613,2186.71,1
155747,54.37,1
154050,246.15,1
12781,906.68,1
153519,1902.18,1
11325,444.31,1
147183,315.46,1
148939,2460.23,1
155912,270.17,1
155431,250.58,1
155926,69.54,1
20120,674.34,1
25308,611.97,1
155992,353.88,1
151037,19.48,1
155037,425.56,1
156043,4609.48,1
156057,843.28,1
156078,190.72,1
156080,96.01,1
156077,100.02,1
14967,7.49,1
1266,227.61,1
156152,9.43,1
7642,645.48,1
151366,278.27,1
156171,154.95,1
156159,574.47,1
13804,0.18,1
156180,19.18,1
156182,172.95,1
156191,39.43,1
155444,484.18,1
153971,4.91,1
156194,5.82,1
156042,641.63,1
154046,571.18,1
154656,345.20,1
156206,1348.97,1
149125,926.82,1
156218,580.92,1
1212,42.01,1
156219,914.35,1
144426,615.80,1
156184,657.45,1
156240,125.61,1
155924,750.00,1
156251,153.07,1
156253,397.47,1
156257,795.10,1
156231,394.82,1
6548,2072.50,1
143958,41.95,1
21793,19.57,1
156276,215.33,1
115657,524.52,1
156226,129.37,1
156271,121.76,1
151197,5.80,1
156293,177.34,1
156296,26.57,1
155987,159.82,1
156318,14.71,1
156319,365.23,1
156323,2.10,1
156324,1417.86,1
156325,42.87,1
147388,181.53,1
155816,0.07,1
148670,107.78,1
156343,139.41,1
156348,614.46,1
102023,995.94,1
2851,502.09,1
156360,465.17,1
156362,102.54,1
151829,87.69,1
156388,322.41,1
156389,103.57,1
32973,36.62,1
151428,329.15,1
156399,759.35,1
156400,53.50,1
149554,109.89,1
156407,532.34,1
156409,41.45,1
148372,155.56,1
156417,474.30,1
150664,35.56,1
150678,311.36,1
29303,1220.86,1
156431,25.12,1
156406,848.27,1
156439,46.97,1
4336,947.94,1
156344,681.76,1
147200,440.94,1
103625,65.81,1
145569,647.22,1
152970,664.00,1
156464,181.88,1
153509,1740.46,1
156132,23.87,1
9812,1289.01,1
156428,337.14,1
152174,127.38,1
2477,54.48,1
5321,888.50,1
63369,88.70,1
156291,161.15,1
98559,415.08,1
150663,734.94,1
156482,460.35,1
154576,419.91,1
24434,16.90,1
156487,250.81,1
155805,63.07,1
156467,11.29,1
25047,93.54,1
111107,821.59,1
149135,552.77,1
156391,155.32,1
155918,509.06,1
156498,659.53,1
153931,661.85,1
156501,6.22,1
139185,14.83,1
12809,56.14,1
156444,23.26,1
156504,189.40,1
147269,335.49,1
155466,505.04,1
156250,154.86,1
156241,944.39,1
156512,246.50,1
156510,150.07,1
156519,405.88,1
155961,38.90,1
40867,22.54,1
149049,162.44,1
147993,762.74,1
156534,1311.17,1
156541,252.81,1
156543,70.25,1
156549,88.17,1
156551,12.22,1
155741,300.64,1
156561,434.56,1
156564,30.07,1
156568,4.25,1
155845,232.26,1
156584,259.03,1
156588,40.52,1
156592,378.28,1
156484,1029.30,1
156605,80.63,1
156607,70.83,1
156612,157.79,1
156427,502.03,1
156547,876.28,1
156619,9.98,1
156631,197.17,1
147687,2707.23,1
12033,12.93,1
149576,8451.42,1
156647,1322.19,1
156649,69.03,1
7649,149.05,1
156656,829.48,1
101613,416.36,1
156661,1.52,1
52866,22.78,1
155897,97.67,1
148996,74.09,1
86013,5.52,1
156587,136.30,1
156674,525.89,1
155973,635.01,1
147305,54.95,1
156680,289.67,1
1875,848.48,1
156610,839.17,1
156686,932.75,1
156687,72.38,1
156691,178.40,1
156693,299.12,1
156608,422.48,1
156604,0.83,1
156211,149.76,1
156695,950.02,1
149812,2035.32,1
156694,514.76,1
156703,153.53,1
7197,617.82,1
151663,170.24,1
41336,471.06,1
153895,261.14,1
156719,168.42,1
156716,527.72,1
156725,139.38,1
148817,1022.77,1
145254,408.34,1
154559,62.87,1
148054,1271.82,1
12473,143.57,1
156461,698.66,1
144682,436.05,1
156743,124.52,1
156582,189.60,1
17317,6.33,1
156748,335.44,1
156708,20.15,1
156752,121.02,1
156753,74.62,1
156757,496.36,1
156760,162.06,1
156770,64.93,1
156772,121.06,1
156774,68.77,1
156775,451.88,1
156777,0.12,1
156274,29.02,1
156778,123.58,1
156441,311.60,1
156780,0.07,1
156787,201.49,1
15416,5.65,1
156822,216.75,1
153762,580.77,1
156831,816.58,1
156843,465.71,1
156446,415.78,1
152551,42.15,1
156494,2.73,1
147142,359.01,1
156844,652.76,1
156901,136.39,1
156925,4089.87,1
156521,274.21,1
19900,54.52,1
156975,39.40,1
156845,984.98,1
149946,250.33,1
156996,2593.61,1
156931,262.99,1
149887,554.94,1
156167,880.03,1
157012,114.75,1
11802,0.13,1
154460,0.05,1
156841,328.68,1
156727,70.44,1
156838,66.14,1
157115,2446.62,1
156905,352.13,1
157118,190.33,1
156234,234.74,1
157134,163.94,1
157184,132.49,1
157039,324.61,1
157198,232.96,1
157202,147.76,1
221,469.06,1
156966,351.93,1
157218,440.81,1
157232,632.93,1
156908,254.91,1
157248,426.31,1
157272,13.14,1
157285,111.87,1
156896,1257.48,1
157146,91.62,1
157277,1187.91,1
157334,589.82,1
157306,63.80,1
157360,357.74,1
153726,345.02,1
157419,274.71,1
4097,0.07,1
1211,615.10,1
157377,107.56,1
157476,446.64,1
157525,2.62,1
13132,451.04,1
157313,178.40,1
157526,57.03,1
157536,21.97,1
155494,194.11,1
146052,462.40,1
154300,228.61,1
157578,62.05,1
19124,502.43,1
157600,120.00,1
153897,7.92,1
157465,234.17,1
157423,341.96,1
156699,4760.65,1
157686,41.13,1
157642,286.54,1
146149,371.68,1
157653,70.91,1
157722,194.05,1
157777,236.57,1
157786,178.01,1
5649,208.67,1
157816,903.90,1
157841,211.62,1
157853,435.79,1
157905,413.44,1
157914,15.57,1
155744,141.74,1
157916,67.57,1
157911,466.42,1
157904,615.25,1
157974,77.09,1
157971,905.20,1
157977,174.03,1
155712,26.26,1
157915,52.88,1
157989,84.19,1
157988,237.61,1
157997,516.36,1
6313,485.37,1
38977,245.06,1
158031,27.70,1
148329,433.81,1
158038,540.15,1
157933,332.10,1
158054,346.49,1
157698,502.48,1
59292,48.39,1
158104,176.07,1
158119,59.40,1
151156,659.41,1
158105,47.35,1
157913,19.37,1
149892,204.60,1
149652,532.20,1
158179,448.95,1
9435,193.16,1
158205,275.26,1
5380,0.87,1
1271,40.54,1
6408,100.11,1
158336,102.08,1
146480,168.81,1
158376,174.65,1
158045,139.23,1
4745,56.30,1
158413,19.60,1
158260,132.94,1
158272,214.21,1
3367,101.93,1
158466,111.17,1
145212,105.85,1
158482,0.45,1
144638,39.57,1
158706,3.02,1
157934,64.49,1
